1_0h,,2_0h,,3_0h,,1_12h,,2_12h,,3_12h,,1_24h,,2_24h,,3_24h,,1_36h,,2_36h,,3_36h,,1_48h,,2_48h,,3_48h,
30.648,0.0154947446485496,39.319,0.0198785521024641,41.98,0.021223876936378,,,,,,,,,,,,,,,,,,,,,,,,
30.648,0.0154947446485496,39.491,0.0199655103405074,42.152,0.0213108351744212,,,,,,,,,,,,,,,,,,,,,,,,
30.734,0.0155382237675712,40.006,0.0202258794834859,42.324,0.0213977934124645,,,,,,,,,,,,,,,,,,,,,,,,
30.734,0.0155382237675712,40.006,0.0202258794834859,42.324,0.0213977934124645,,,,,,,,,,,,,,,,,,,,,,,,
30.734,0.0155382237675712,40.263,0.0203558112693994,42.409,0.0214407669603347,,,,,,,,,,,,,,,,,,,,,,,,
30.82,0.0155817028865929,40.263,0.0203558112693994,42.409,0.0214407669603347,,,,,,,,,,,,,,,,,,,,,,,,
30.82,0.0155817028865929,40.349,0.020399290388421,42.409,0.0214407669603347,,,,,,,,,,,,,,,,,,,,,,,,
30.82,0.0155817028865929,40.435,0.0204427695074427,42.409,0.0214407669603347,,,,,,,,,,,,,,,,,,,,,,,,
30.906,0.0156251820056145,40.521,0.0204862486264643,42.581,0.021527725198378,,,,,,,,,,,,,,,,,,,,,,,,
30.906,0.0156251820056145,40.607,0.0205297277454859,42.924,0.0217011361033132,,,,,,,,,,,,,,,,,,,,,,,,
30.906,0.0156251820056145,40.692,0.0205727012933562,43.01,0.0217446152223348,,,,,,,,,,,,,,,,,,,,,,,,
30.906,0.0156251820056145,40.692,0.0205727012933562,43.096,0.0217880943413565,,,,,,,,,,,,,,,,,,,,,,,,
30.906,0.0156251820056145,40.692,0.0205727012933562,43.268,0.0218750525793997,,,,,,,,,,,,,,,,,,,,,,,,
30.906,0.0156251820056145,41.208,0.020833576007486,43.783,0.0221354217223782,,,,,,,,,,,,,,,,,,,,,,,,
30.906,0.0156251820056145,41.379,0.0209200286743779,43.955,0.0222223799604215,,,,,,,,,,,,,,,,,,,,,,,,
30.991,0.0156681555534847,41.637,0.0210504660314428,44.126,0.0223088326273133,,,,,,,,,,,,,,,,,,,,,,,,
30.991,0.0156681555534847,41.894,0.0211803978173563,44.126,0.0223088326273133,,,,,,,,,,,,,,,,,,,,,,,,
31.077,0.0157116346725064,41.98,0.021223876936378,44.126,0.0223088326273133,,,,,,,,,,,,,,,,,,,,,,,,
31.077,0.0157116346725064,42.238,0.0213543142934429,44.298,0.0223957908653566,,,,,,,,,,,,,,,,,,,,,,,,
31.077,0.0157116346725064,42.324,0.0213977934124645,44.384,0.0224392699843783,,,,,,,,,,,,,,,,,,,,,,,,
31.077,0.0157116346725064,42.324,0.0213977934124645,44.47,0.0224827491033999,,,,,,,,,,,,,,,,,,,,,,,,
31.077,0.0157116346725064,42.495,0.0214842460793564,44.47,0.0224827491033999,,,,,,,,,,,,,,,,,,,,,,,,
31.163,0.015755113791528,42.581,0.021527725198378,45.071,0.0227865973654,,,,,,,,,,,,,,,,,,,,,,,,
31.163,0.015755113791528,42.581,0.021527725198378,45.157,0.0228300764844216,,,,,,,,,,,,,,,,,,,,,,,,
31.249,0.0157985929105497,42.667,0.0215712043173997,45.328,0.0229165291513135,,,,,,,,,,,,,,,,,,,,,,,,
31.249,0.0157985929105497,42.753,0.0216146834364213,45.5,0.0230034873893568,,,,,,,,,,,,,,,,,,,,,,,,
31.249,0.0157985929105497,43.268,0.0218750525793997,45.672,0.0230904456274,,,,,,,,,,,,,,,,,,,,,,,,
31.249,0.0157985929105497,43.354,0.0219185316984214,45.758,0.0231339247464217,,,,,,,,,,,,,,,,,,,,,,,,
31.249,0.0157985929105497,43.44,0.021962010817443,45.929,0.0232203774133136,,,,,,,,,,,,,,,,,,,,,,,,
31.249,0.0157985929105497,43.525,0.0220049843653133,45.929,0.0232203774133136,,,,,,,,,,,,,,,,,,,,,,,,
31.249,0.0157985929105497,43.955,0.0222223799604215,46.101,0.0233073356513568,,,,,,,,,,,,,,,,,,,,,,,,
31.335,0.0158420720295713,44.041,0.0222658590794431,46.273,0.0233942938894001,,,,,,,,,,,,,,,,,,,,,,,,
31.335,0.0158420720295713,44.041,0.0222658590794431,46.358,0.0234372674372703,,,,,,,,,,,,,,,,,,,,,,,,
31.335,0.0158420720295713,44.126,0.0223088326273133,46.444,0.023480746556292,,,,,,,,,,,,,,,,,,,,,,,,
31.421,0.0158855511485929,44.126,0.0223088326273133,46.616,0.0235677047943353,,,,,,,,,,,,,,,,,,,,,,,,
31.421,0.0158855511485929,44.384,0.0224392699843783,46.616,0.0235677047943353,,,,,,,,,,,,,,,,,,,,,,,,
31.421,0.0158855511485929,44.384,0.0224392699843783,46.702,0.0236111839133569,,,,,,,,,,,,,,,,,,,,,,,,
31.421,0.0158855511485929,44.47,0.0224827491033999,46.788,0.0236546630323786,,,,,,,,,,,,,,,,,,,,,,,,
31.507,0.0159290302676146,44.556,0.0225262282224215,46.788,0.0236546630323786,,,,,,,,,,,,,,,,,,,,,,,,
31.507,0.0159290302676146,44.641,0.0225692017702918,46.788,0.0236546630323786,,,,,,,,,,,,,,,,,,,,,,,,
31.592,0.0159720038154848,44.727,0.0226126808893134,46.788,0.0236546630323786,,,,,,,,,,,,,,,,,,,,,,,,
31.678,0.0160154829345065,44.727,0.0226126808893134,47.045,0.0237845948182921,,,,,,,,,,,,,,,,,,,,,,,,
31.678,0.0160154829345065,45.242,0.0228730500322918,47.131,0.0238280739373137,,,,,,,,,,,,,,,,,,,,,,,,
31.678,0.0160154829345065,45.242,0.0228730500322918,47.131,0.0238280739373137,,,,,,,,,,,,,,,,,,,,,,,,
31.678,0.0160154829345065,45.242,0.0228730500322918,47.217,0.0238715530563353,,,,,,,,,,,,,,,,,,,,,,,,
31.85,0.0161024411725497,45.242,0.0228730500322918,47.474,0.0240014848422489,,,,,,,,,,,,,,,,,,,,,,,,
31.936,0.0161459202915714,45.929,0.0232203774133136,47.474,0.0240014848422489,,,,,,,,,,,,,,,,,,,,,,,,
31.936,0.0161459202915714,46.101,0.0233073356513568,47.56,0.0240449639612705,,,,,,,,,,,,,,,,,,,,,,,,
31.936,0.0161459202915714,46.187,0.0233508147703785,47.646,0.0240884430802921,,,,,,,,,,,,,,,,,,,,,,,,
32.022,0.016189399410593,46.187,0.0233508147703785,48.075,0.0243053331042489,,,,,,,,,,,,,,,,,,,,,,,,
32.022,0.016189399410593,46.53,0.0235242256753136,48.333,0.0244357704613139,,,,,,,,,,,,,,,,,,,,,,,,
32.108,0.0162328785296147,46.53,0.0235242256753136,48.505,0.0245227286993571,,,,,,,,,,,,,,,,,,,,,,,,
32.108,0.0162328785296147,46.788,0.0236546630323786,48.762,0.0246526604852706,,,,,,,,,,,,,,,,,,,,,,,,
32.108,0.0162328785296147,46.788,0.0236546630323786,48.848,0.0246961396042923,,,,,,,,,,,,,,,,,,,,,,,,
32.108,0.0162328785296147,46.874,0.0236981421514002,48.848,0.0246961396042923,,,,,,,,,,,,,,,,,,,,,,,,
32.108,0.0162328785296147,47.045,0.0237845948182921,48.934,0.0247396187233139,,,,,,,,,,,,,,,,,,,,,,,,
32.193,0.0162758520774849,47.217,0.0238715530563353,48.934,0.0247396187233139,,,,,,,,,,,,,,,,,,,,,,,,
32.193,0.0162758520774849,47.389,0.0239585112943786,49.106,0.0248265769613572,,,,,,,,,,,,,,,,,,,,,,,,
32.279,0.0163193311965065,47.474,0.0240014848422489,49.277,0.0249130296282491,,,,,,,,,,,,,,,,,,,,,,,,
32.279,0.0163193311965065,47.474,0.0240014848422489,49.277,0.0249130296282491,,,,,,,,,,,,,,,,,,,,,,,,
32.279,0.0163193311965065,47.732,0.0241319221993138,49.449,0.0249999878662924,,,,,,,,,,,,,,,,,,,,,,,,
32.279,0.0163193311965065,48.075,0.0243053331042489,50.05,0.0253038361282924,,,,,,,,,,,,,,,,,,,,,,,,
32.279,0.0163193311965065,48.075,0.0243053331042489,50.651,0.0256076843902925,,,,,,,,,,,,,,,,,,,,,,,,
32.279,0.0163193311965065,48.247,0.0243922913422922,50.823,0.0256946426283358,,,,,,,,,,,,,,,,,,,,,,,,
32.279,0.0163193311965065,48.333,0.0244357704613139,51.08,0.0258245744142493,,,,,,,,,,,,,,,,,,,,,,,,
32.365,0.0163628103155282,48.505,0.0245227286993571,51.08,0.0258245744142493,,,,,,,,,,,,,,,,,,,,,,,,
32.451,0.0164062894345498,48.676,0.024609181366249,51.08,0.0258245744142493,,,,,,,,,,,,,,,,,,,,,,,,
32.451,0.0164062894345498,49.02,0.0247830978423356,51.166,0.0258680535332709,,,,,,,,,,,,,,,,,,,,,,,,
32.451,0.0164062894345498,49.277,0.0249130296282491,51.252,0.0259115326522926,,,,,,,,,,,,,,,,,,,,,,,,
32.451,0.0164062894345498,49.792,0.0251733987712275,51.338,0.0259550117713142,,,,,,,,,,,,,,,,,,,,,,,,
32.451,0.0164062894345498,49.878,0.0252168778902492,52.454,0.0265192291762927,,,,,,,,,,,,,,,,,,,,,,,,
32.451,0.0164062894345498,49.878,0.0252168778902492,52.54,0.0265627082953144,,,,,,,,,,,,,,,,,,,,,,,,
32.537,0.0164497685535715,50.308,0.0254342734853574,52.969,0.0267795983192712,,,,,,,,,,,,,,,,,,,,,,,,
32.537,0.0164497685535715,50.308,0.0254342734853574,53.484,0.0270399674622496,,,,,,,,,,,,,,,,,,,,,,,,
32.537,0.0164497685535715,50.393,0.0254772470332276,53.57,0.0270834465812712,,,,,,,,,,,,,,,,,,,,,,,,
32.537,0.0164497685535715,50.565,0.0255642052712709,53.741,0.0271698992481631,,,,,,,,,,,,,,,,,,,,,,,,
32.537,0.0164497685535715,51.08,0.0258245744142493,53.913,0.0272568574862064,,,,,,,,,,,,,,,,,,,,,,,,
32.623,0.0164932476725931,51.166,0.0258680535332709,54.858,0.027734622224293,,,,,,,,,,,,,,,,,,,,,,,,
32.708,0.0165362212204633,51.681,0.0261284226762494,54.943,0.0277775957721633,,,,,,,,,,,,,,,,,,,,,,,,
32.708,0.0165362212204633,52.711,0.0266491609622062,55.115,0.0278645540102066,,,,,,,,,,,,,,,,,,,,,,,,
32.708,0.0165362212204633,52.711,0.0266491609622062,55.544,0.0280814440341633,,,,,,,,,,,,,,,,,,,,,,,,
32.708,0.0165362212204633,53.055,0.0268230774382928,55.544,0.0280814440341633,,,,,,,,,,,,,,,,,,,,,,,,
32.708,0.0165362212204633,53.141,0.0268665565573145,55.716,0.0281684022722066,,,,,,,,,,,,,,,,,,,,,,,,
32.708,0.0165362212204633,53.398,0.026996488343228,55.802,0.0282118813912283,,,,,,,,,,,,,,,,,,,,,,,,
32.708,0.0165362212204633,53.484,0.0270399674622496,55.974,0.0282988396292715,,,,,,,,,,,,,,,,,,,,,,,,
32.794,0.016579700339485,54.085,0.0273438157242497,57.09,0.0288630570342501,,,,,,,,,,,,,,,,,,,,,,,,
32.966,0.0166666585775282,54.257,0.027430773962293,57.433,0.0290364679391852,,,,,,,,,,,,,,,,,,,,,,,,
32.966,0.0166666585775282,54.257,0.027430773962293,58.12,0.0293837953202069,,,,,,,,,,,,,,,,,,,,,,,,
32.966,0.0166666585775282,54.342,0.0274737475101632,58.807,0.0297311227012286,,,,,,,,,,,,,,,,,,,,,,,,
32.966,0.0166666585775282,54.428,0.0275172266291848,59.322,0.0299914918442071,,,,,,,,,,,,,,,,,,,,,,,,
33.052,0.0167101376965499,54.686,0.0276476639862498,59.751,0.0302083818681639,,,,,,,,,,,,,,,,,,,,,,,,
33.052,0.0167101376965499,54.943,0.0277775957721633,60.266,0.0304687510111423,,,,,,,,,,,,,,,,,,,,,,,,
33.138,0.0167536168155715,55.544,0.0280814440341633,60.953,0.030816078392164,,,,,,,,,,,,,,,,,,,,,,,,
33.138,0.0167536168155715,55.802,0.0282118813912283,61.039,0.0308595575111857,,,,,,,,,,,,,,,,,,,,,,,,
33.138,0.0167536168155715,56.574,0.0286021823201202,61.296,0.0309894892970992,,,,,,,,,,,,,,,,,,,,,,,,
33.138,0.0167536168155715,57.175,0.0289060305821203,61.468,0.0310764475351425,,,,,,,,,,,,,,,,,,,,,,,,
33.138,0.0167536168155715,57.261,0.0289495097011419,61.725,0.031206379321056,,,,,,,,,,,,,,,,,,,,,,,,
33.224,0.0167970959345932,57.776,0.0292098788441204,62.155,0.0314237749161642,,,,,,,,,,,,,,,,,,,,,,,,
33.224,0.0167970959345932,57.948,0.0292968370821636,62.756,0.0317276231781642,,,,,,,,,,,,,,,,,,,,,,,,
33.224,0.0167970959345932,58.635,0.0296441644631854,63.528,0.0321179241070562,,,,,,,,,,,,,,,,,,,,,,,,
33.309,0.0168400694824634,59.064,0.0298610544871421,64.301,0.0325087306070996,,,,,,,,,,,,,,,,,,,,,,,,
33.309,0.0168400694824634,59.15,0.0299045336061638,64.301,0.0325087306070996,,,,,,,,,,,,,,,,,,,,,,,,
33.395,0.016883548601485,60.008,0.0303383136540774,65.503,0.0331164271310997,,,,,,,,,,,,,,,,,,,,,,,,
33.395,0.016883548601485,60.352,0.0305122301301639,67.134,0.0339410136790566,,,,,,,,,,,,,,,,,,,,,,,,
33.395,0.016883548601485,61.554,0.0311199266541641,67.649,0.0342013828220351,,,,,,,,,,,,,,,,,,,,,,,,
33.395,0.016883548601485,61.725,0.031206379321056,67.907,0.0343318201791,,,,,,,,,,,,,,,,,,,,,,,,
33.481,0.0169270277205067,61.811,0.0312498584400776,68.851,0.0348090793460352,,,,,,,,,,,,,,,,,,,,,,,,
33.481,0.0169270277205067,62.927,0.0318140758450561,69.108,0.0349390111319487,,,,,,,,,,,,,,,,,,,,,,,,
33.481,0.0169270277205067,63.013,0.0318575549640778,69.194,0.0349824902509704,,,,,,,,,,,,,,,,,,,,,,,,
33.481,0.0169270277205067,63.442,0.0320744449880345,69.624,0.0351998858460786,,,,,,,,,,,,,,,,,,,,,,,,
33.481,0.0169270277205067,64.129,0.0324217723690563,69.967,0.0353732967510137,,,,,,,,,,,,,,,,,,,,,,,,
33.567,0.0169705068395283,64.387,0.0325522097261212,69.967,0.0353732967510137,,,,,,,,,,,,,,,,,,,,,,,,
33.653,0.01701398595855,65.589,0.0331599062501213,70.224,0.0355032285369272,,,,,,,,,,,,,,,,,,,,,,,,
33.653,0.01701398595855,65.76,0.0332463589170132,70.825,0.0358070767989273,,,,,,,,,,,,,,,,,,,,,,,,
33.739,0.0170574650775716,66.19,0.0334637545121214,70.825,0.0358070767989273,,,,,,,,,,,,,,,,,,,,,,,,
33.739,0.0170574650775716,66.447,0.0335936862980349,71.169,0.0359809932750139,,,,,,,,,,,,,,,,,,,,,,,,
33.739,0.0170574650775716,67.134,0.0339410136790566,71.512,0.036154404179949,,,,,,,,,,,,,,,,,,,,,,,,
33.739,0.0170574650775716,67.992,0.0343747937269702,72.285,0.0365452106799924,,,,,,,,,,,,,,,,,,,,,,,,
33.739,0.0170574650775716,68.422,0.0345921893220784,75.032,0.0379340146329278,,,,,,,,,,,,,,,,,,,,,,,,
33.825,0.0171009441965932,68.593,0.0346786419889703,76.835,0.0388455594189281,,,,,,,,,,,,,,,,,,,,,,,,
33.825,0.0171009441965932,68.851,0.0348090793460352,78.123,0.0394967350619499,,,,,,,,,,,,,,,,,,,,,,,,
33.91,0.0171439177444635,70.396,0.0355901867749705,78.981,0.0399305151098634,,,,,,,,,,,,,,,,,,,,,,,,
33.996,0.0171873968634851,70.997,0.0358940350369706,80.269,0.0405816907528852,,,,,,,,,,,,,,,,,,,,,,,,
33.996,0.0171873968634851,71.341,0.0360679515130572,80.526,0.0407116225387987,,,,,,,,,,,,,,,,,,,,,,,,
33.996,0.0171873968634851,71.77,0.036284841537014,81.9,0.0414062773008422,,,,,,,,,,,,,,,,,,,,,,,,
34.082,0.0172308759825068,71.941,0.0363712942039058,82.329,0.041623167324799,,,,,,,,,,,,,,,,,,,,,,,,
34.082,0.0172308759825068,72.285,0.0365452106799924,84.304,0.0426216703488425,,,,,,,,,,,,,,,,,,,,,,,,
34.082,0.0172308759825068,72.972,0.0368925380610141,86.021,0.0434897360158211,,,,,,,,,,,,,,,,,,,,,,,,
34.082,0.0172308759825068,73.057,0.0369355116088843,86.707,0.0438365578256914,,,,,,,,,,,,,,,,,,,,,,,,
34.082,0.0172308759825068,76.32,0.0385851902759496,89.541,0.0452693464687999,,,,,,,,,,,,,,,,,,,,,,,,
34.168,0.0172743551015284,78.38,0.0396266668478634,92.974,0.0470049722316056,,,,,,,,,,,,,,,,,,,,,,,,
34.168,0.0172743551015284,79.84,0.0403648007289285,93.146,0.0470919304696489,,,,,,,,,,,,,,,,,,,,,,,,
34.168,0.0172743551015284,80.612,0.0407551016578204,93.232,0.0471354095886706,,,,,,,,,,,,,,,,,,,,,,,,
34.168,0.0172743551015284,80.87,0.0408855390148853,94.262,0.0476561478746274,,,,,,,,,,,,,,,,,,,,,,,,
34.254,0.01731783422055,80.956,0.040929018133907,96.408,0.0487411035655628,,,,,,,,,,,,,,,,,,,,,,,,
34.254,0.01731783422055,81.642,0.0412758399437773,96.838,0.048958499160671,,,,,,,,,,,,,,,,,,,,,,,,
34.34,0.0173613133395717,82.415,0.0416666464438206,98.04,0.0495661956846711,,,,,,,,,,,,,,,,,,,,,,,,
34.425,0.0174042868874419,83.703,0.0423178220868424,103.362,0.0522568453524988,,,,,,,,,,,,,,,,,,,,,,,,
34.425,0.0174042868874419,86.879,0.0439235160637346,104.392,0.0527775836384556,,,,,,,,,,,,,,,,,,,,,,,,
34.511,0.0174477660064635,87.48,0.0442273643257347,105.938,0.0535591966385424,,,,,,,,,,,,,,,,,,,,,,,,
34.597,0.0174912451254852,87.995,0.0444877334687132,108.17,0.0546876314484994,,,,,,,,,,,,,,,,,,,,,,,,
34.683,0.0175347242445068,87.995,0.0444877334687132,118.214,0.0597655880933059,,,,,,,,,,,,,,,,,,,,,,,,
34.683,0.0175347242445068,88.167,0.0445746917067564,120.446,0.060894022903263,,,,,,,,,,,,,,,,,,,,,,,,
34.683,0.0175347242445068,89.884,0.045442757373735,124.91,0.063150892523177,,,,,,,,,,,,,,,,,,,,,,,,
34.683,0.0175347242445068,92.803,0.0469185195647138,126.198,0.0638020681661988,,,,,,,,,,,,,,,,,,,,,,,,
34.683,0.0175347242445068,95.464,0.0482638443986276,130.834,0.0661458960241561,,,,,,,,,,,,,,,,,,,,,,,,
34.769,0.0175782033635285,95.636,0.0483508026366709,145.171,0.0733942696219849,,,,,,,,,,,,,,,,,,,,,,,,
34.769,0.0175782033635285,98.555,0.0498265648276496,,,,,,,,,,,,,,,,,,,,,,,,,,
34.855,0.0176216824825501,104.135,0.0526476518525421,,,,,,,,,,,,,,,,,,,,,,,,,,
34.941,0.0176651616015718,172.642,0.0872828147224908,,,,,,,,,,,,,,,,,,,,,,,,,,
35.026,0.017708135149442,177.793,0.0898870117234265,,,,,,,,,,,,,,,,,,,,,,,,,,
35.112,0.0177516142684636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.112,0.0177516142684636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.112,0.0177516142684636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.112,0.0177516142684636,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.198,0.0177950933874853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.198,0.0177950933874853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.284,0.0178385725065069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.284,0.0178385725065069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.456,0.0179255307445502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.456,0.0179255307445502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.541,0.0179685042924204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.541,0.0179685042924204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.541,0.0179685042924204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.627,0.0180119834114421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.627,0.0180119834114421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.627,0.0180119834114421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.627,0.0180119834114421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.713,0.0180554625304637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.799,0.0180989416494853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.799,0.0180989416494853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.885,0.018142420768507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.885,0.018142420768507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.885,0.018142420768507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.885,0.018142420768507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35.971,0.0181858998875286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.057,0.0182293790065503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.057,0.0182293790065503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.142,0.0182723525544205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.142,0.0182723525544205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.228,0.0183158316734421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.228,0.0183158316734421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.228,0.0183158316734421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.314,0.0183593107924638,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.486,0.0184462690305071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.486,0.0184462690305071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.658,0.0185332272685503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.743,0.0185762008164206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.743,0.0185762008164206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.743,0.0185762008164206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36.829,0.0186196799354422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.001,0.0187066381734855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.087,0.0187501172925071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.087,0.0187501172925071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.173,0.0187935964115288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.258,0.018836569959399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.258,0.018836569959399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.344,0.0188800490784206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.43,0.0189235281974423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.516,0.0189670073164639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.516,0.0189670073164639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.516,0.0189670073164639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.602,0.0190104864354856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.688,0.0190539655545072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.774,0.0190974446735288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37.859,0.0191404182213991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.031,0.0192273764594424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.031,0.0192273764594424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.117,0.019270855578464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.117,0.019270855578464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.203,0.0193143346974856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.289,0.0193578138165073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.46,0.0194442664833992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.632,0.0195312247214424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.718,0.0195747038404641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.718,0.0195747038404641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.804,0.0196181829594857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.804,0.0196181829594857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.975,0.0197046356263776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38.975,0.0197046356263776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.491,0.0199655103405074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.576,0.0200084838883777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.576,0.0200084838883777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.748,0.0200954421264209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.748,0.0200954421264209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.748,0.0200954421264209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.834,0.0201389212454426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.834,0.0201389212454426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.834,0.0201389212454426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39.92,0.0201824003644642,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.006,0.0202258794834859,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.091,0.0202688530313561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.177,0.0203123321503777,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.349,0.020399290388421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.435,0.0204427695074427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.521,0.0204862486264643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.521,0.0204862486264643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.692,0.0205727012933562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.692,0.0205727012933562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.036,0.0207466177694427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.208,0.020833576007486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.208,0.020833576007486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.379,0.0209200286743779,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.465,0.0209635077933995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.637,0.0210504660314428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.723,0.0210939451504644,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.808,0.0211369186983347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.808,0.0211369186983347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41.894,0.0211803978173563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.667,0.0215712043173997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.753,0.0216146834364213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42.924,0.0217011361033132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.01,0.0217446152223348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.096,0.0217880943413565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.44,0.021962010817443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.525,0.0220049843653133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.697,0.0220919426033565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.783,0.0221354217223782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.783,0.0221354217223782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43.955,0.0222223799604215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
